Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
10680	 39.027762	 40.342868	 39.697481	 39.330630	     	  0.948553	  0.937975	  0.935781	  0.944662	     
10681	 39.870128	 40.856383	 40.385181	 40.104326	     	  0.958259	  0.943731	  0.944724	  0.953582	     
10682	 40.188746	 41.008356	 40.582418	 40.380113	     	  0.958072	  0.943744	  0.944897	  0.953488	     
10683	 39.968827	 40.944371	 40.493262	 40.202985	     	  0.959346	  0.945090	  0.946208	  0.954780	     
10684	 39.760632	 40.843744	 40.359079	 40.021240	     	  0.954467	  0.942146	  0.942248	  0.950377	     
10685	 40.046804	 41.073966	 40.628576	 40.297082	     	  0.959096	  0.946301	  0.947433	  0.955019	     
10686	 40.326483	 41.242760	 40.837524	 40.550179	     	  0.959142	  0.946462	  0.947735	  0.955128	     
10687	 40.161740	 41.175356	 40.759419	 40.412579	     	  0.960004	  0.946917	  0.948388	  0.955887	     
10688	 40.246305	 41.227924	 40.809251	 40.487299	     	  0.957751	  0.944597	  0.945554	  0.953526	     
10689	 40.208617	 41.245153	 40.804716	 40.462410	     	  0.960410	  0.947254	  0.948653	  0.956258	     
10690	 40.485825	 41.357765	 40.962900	 40.697884	     	  0.960010	  0.946983	  0.948546	  0.955928	     
10691	 40.652676	 41.313305	 40.881744	 40.794288	     	  0.964497	  0.947776	  0.949172	  0.959156	     
10692	 40.513592	 41.398550	 41.018232	 40.731825	     	  0.959475	  0.946514	  0.948129	  0.955424	     
10693	 40.581735	 41.293842	 40.863408	 40.739486	     	  0.963946	  0.947884	  0.949489	  0.958859	     
10694	 40.485831	 41.353879	 40.924087	 40.691223	     	  0.960469	  0.948152	  0.949850	  0.956646	     
10695	 40.595456	 41.281894	 40.830531	 40.741857	     	  0.963656	  0.948035	  0.949690	  0.958725	     
10696	 40.476088	 41.423555	 41.019548	 40.709248	     	  0.959573	  0.947277	  0.949009	  0.955763	     
10697	 40.529204	 41.262669	 40.805669	 40.689237	     	  0.962651	  0.947879	  0.949554	  0.958007	     
10698	 40.452874	 41.301229	 40.843906	 40.647954	     	  0.960610	  0.948104	  0.949856	  0.956733	     
10699	 40.436340	 41.242613	 40.771760	 40.616466	     	  0.961386	  0.947848	  0.949642	  0.957172	     
10700	 40.513831	 41.376907	 40.969904	 40.721321	     	  0.959657	  0.947347	  0.949281	  0.955876	     
10701	 40.597922	 41.394136	 40.948422	 40.779016	     	  0.961054	  0.947907	  0.949747	  0.956978	     
10702	 40.709301	 41.448826	 41.014210	 40.874822	     	  0.960739	  0.947859	  0.949800	  0.956769	     
10703	 40.804997	 41.484380	 41.076324	 40.956257	     	  0.961257	  0.947922	  0.949861	  0.957135	     
10704	 41.712267	 42.436516	 41.818842	 41.842940	     	  0.967633	  0.956878	  0.955359	  0.963795	     
10705	 41.726923	 42.441599	 41.835040	 41.856461	     	  0.968063	  0.957102	  0.955903	  0.964210	     
10706	 41.778521	 42.461102	 41.845526	 41.896464	     	  0.968348	  0.957221	  0.956094	  0.964451	     
10707	 41.720122	 42.431987	 41.786621	 41.842252	     	  0.968117	  0.957011	  0.955953	  0.964238	     
10708	 41.732592	 42.464189	 41.830760	 41.862922	     	  0.967894	  0.957182	  0.956103	  0.964143	     
10709	 41.663976	 42.432702	 41.783696	 41.803290	     	  0.967743	  0.957160	  0.956283	  0.964069	     
10710	 41.722552	 42.451039	 41.808907	 41.850445	     	  0.967823	  0.957251	  0.956491	  0.964173	     
10711	 41.633342	 42.422370	 41.780161	 41.780105	     	  0.967407	  0.957076	  0.956427	  0.963856	     
10712	 41.689443	 42.447722	 41.838013	 41.832064	     	  0.967443	  0.957077	  0.956421	  0.963878	     
10713	 41.579085	 42.450447	 41.767409	 41.744497	     	  0.967169	  0.957323	  0.956426	  0.963738	     
10714	 41.636492	 42.459830	 41.795764	 41.790246	     	  0.967265	  0.957317	  0.956494	  0.963812	     
10715	 41.494195	 42.418913	 41.718990	 41.673162	     	  0.966677	  0.957069	  0.956209	  0.963331	     
10716	 41.587358	 42.419369	 41.775604	 41.747161	     	  0.966790	  0.956888	  0.956072	  0.963353	     
10717	 41.386944	 42.411740	 41.673541	 41.589985	     	  0.966026	  0.956999	  0.955949	  0.962842	     
10718	 41.496587	 42.411795	 41.691246	 41.669235	     	  0.966346	  0.956783	  0.955975	  0.963023	     
10719	 41.333612	 42.403625	 41.622439	 41.543227	     	  0.965675	  0.956970	  0.955812	  0.962580	     
10720	 41.447701	 42.399971	 41.683435	 41.632329	     	  0.965833	  0.956524	  0.955629	  0.962581	     
10721	 41.251170	 42.383615	 41.587881	 41.477083	     	  0.965144	  0.956646	  0.955651	  0.962146	     
10722	 41.346763	 42.372683	 41.608563	 41.545895	     	  0.965370	  0.956244	  0.955482	  0.962201	     
10723	 41.172778	 42.376535	 41.556556	 41.415898	     	  0.964610	  0.956383	  0.955212	  0.961672	     
10724	 41.316804	 42.383048	 41.635816	 41.530828	     	  0.964736	  0.956055	  0.955050	  0.961675	     
10725	 41.133630	 42.407529	 41.502303	 41.383609	     	  0.964216	  0.956665	  0.954870	  0.961400	     
10726	 41.228995	 42.379116	 41.525241	 41.450691	     	  0.964501	  0.956257	  0.954924	  0.961531	     
10727	 41.071654	 42.385824	 41.467973	 41.331391	     	  0.963926	  0.956435	  0.954867	  0.961167	     
10728	 41.206728	 42.351480	 41.506759	 41.428321	     	  0.964122	  0.955939	  0.954672	  0.961183	     
10729	 41.017540	 42.342378	 41.354493	 41.269024	     	  0.963427	  0.956248	  0.954500	  0.960743	     
10730	 41.079841	 42.333102	 41.397426	 41.318777	     	  0.963435	  0.955962	  0.954446	  0.960691	     
10731	 40.954313	 42.355871	 41.389120	 41.231585	     	  0.962867	  0.956176	  0.954452	  0.960349	     
10732	 41.080878	 42.337856	 41.450756	 41.328821	     	  0.962934	  0.955585	  0.954049	  0.960228	     
10733	 40.942774	 42.341254	 41.416745	 41.225920	     	  0.962783	  0.956048	  0.954419	  0.960267	     
10734	 40.939414	 42.319289	 41.366205	 41.212602	     	  0.962371	  0.955770	  0.953906	  0.959860	     
10735	 40.809262	 42.287747	 41.307848	 41.106566	     	  0.961942	  0.955735	  0.953838	  0.959557	     
10736	 40.918774	 42.263759	 41.286320	 41.177863	     	  0.961918	  0.955107	  0.953222	  0.959334	     
10737	 40.862835	 42.315577	 41.340296	 41.153496	     	  0.962031	  0.955927	  0.953871	  0.959654	     
10738	 40.964485	 42.348049	 41.375733	 41.235644	     	  0.962311	  0.955840	  0.953934	  0.959836	     
10739	 40.886967	 42.338557	 41.399014	 41.182984	     	  0.962176	  0.955907	  0.954124	  0.959789	     
10740	 40.961049	 42.312060	 41.373040	 41.228115	     	  0.961963	  0.955309	  0.953344	  0.959417	     
10741	 40.858362	 42.318502	 41.341022	 41.150796	     	  0.961964	  0.955772	  0.953738	  0.959561	     
10742	 40.858578	 42.325424	 41.371792	 41.156726	     	  0.961665	  0.955633	  0.953789	  0.959347	     
10743	 40.730065	 42.291553	 41.321825	 41.052549	     	  0.961237	  0.955531	  0.953690	  0.959028	     
10744	 40.814607	 42.253411	 41.302406	 41.105136	     	  0.961024	  0.954890	  0.953045	  0.958671	     
10745	 40.842679	 42.277611	 41.329291	 41.132524	     	  0.961666	  0.955448	  0.953613	  0.959287	     
10746	 40.881428	 42.292688	 41.414391	 41.175579	     	  0.961569	  0.955352	  0.953813	  0.959240	     
10747	 40.813249	 42.277577	 41.352925	 41.115262	     	  0.961283	  0.955343	  0.953520	  0.958999	     
10748	 40.788612	 42.265580	 41.329334	 41.092400	     	  0.960624	  0.954939	  0.953071	  0.958418	     
10749	 40.893142	 42.324598	 41.384723	 41.183332	     	  0.961595	  0.955593	  0.953610	  0.959264	     
10750	 40.931165	 42.333007	 41.424211	 41.217782	     	  0.961413	  0.955374	  0.953625	  0.959108	     
10751	 41.008362	 42.340469	 41.454997	 41.278532	     	  0.961926	  0.955537	  0.953918	  0.959527	     
10752	 41.335306	 42.470001	 41.706463	 41.567102	     	  0.964613	  0.956844	  0.955491	  0.961798	     
10753	 41.228088	 42.483609	 41.573864	 41.471924	     	  0.964361	  0.957492	  0.955783	  0.961787	     
10754	 41.313625	 42.513751	 41.678650	 41.553229	     	  0.964977	  0.957521	  0.956265	  0.962282	     
10755	 41.213038	 42.487323	 41.556199	 41.458921	     	  0.964466	  0.957422	  0.955851	  0.961856	     
10756	 41.258808	 42.508490	 41.641328	 41.507832	     	  0.964373	  0.957225	  0.956021	  0.961789	     
10757	 41.183016	 42.496183	 41.536090	 41.435608	     	  0.964115	  0.957443	  0.955886	  0.961632	     
10758	 41.291837	 42.502967	 41.624449	 41.527643	     	  0.964677	  0.957380	  0.956224	  0.962052	     
10759	 41.181519	 42.488146	 41.601230	 41.444038	     	  0.964152	  0.957354	  0.956133	  0.961682	     
10760	 41.251815	 42.494247	 41.663542	 41.504585	     	  0.964259	  0.957207	  0.956224	  0.961745	     
10761	 41.175827	 42.491890	 41.598833	 41.440111	     	  0.964177	  0.957375	  0.956228	  0.961718	     
10762	 41.290264	 42.510024	 41.611141	 41.525303	     	  0.964586	  0.957468	  0.956229	  0.962007	     
10763	 41.215264	 42.496879	 41.611154	 41.470661	     	  0.964398	  0.957389	  0.956202	  0.961864	     
10764	 41.240510	 42.500677	 41.622633	 41.490856	     	  0.964229	  0.957283	  0.956062	  0.961710	     
10765	 41.239635	 42.499692	 41.636192	 41.492297	     	  0.964451	  0.957356	  0.956298	  0.961910	     
10766	 41.278537	 42.509368	 41.631259	 41.520234	     	  0.964493	  0.957375	  0.956230	  0.961930	     
10767	 41.271406	 42.509915	 41.648047	 41.518000	     	  0.964539	  0.957392	  0.956275	  0.961970	     
10768	 41.261142	 42.509140	 41.646060	 41.510330	     	  0.964272	  0.957308	  0.956121	  0.961753	     
10769	 41.264244	 42.497177	 41.656121	 41.512558	     	  0.964401	  0.957295	  0.956253	  0.961858	     
10770	 41.285752	 42.492266	 41.647441	 41.525668	     	  0.964484	  0.957209	  0.956180	  0.961888	     
10771	 41.272282	 42.492564	 41.641392	 41.515235	     	  0.964474	  0.957213	  0.956158	  0.961878	     
10772	 41.266946	 42.497404	 41.626889	 41.509766	     	  0.964282	  0.957193	  0.955996	  0.961719	     
10773	 41.252839	 42.490018	 41.626227	 41.498730	     	  0.964309	  0.957169	  0.956074	  0.961746	     
10774	 41.252766	 42.489143	 41.622262	 41.497920	     	  0.964291	  0.957146	  0.956043	  0.961725	     
10775	 41.233846	 42.495174	 41.619673	 41.484944	     	  0.964266	  0.957176	  0.956015	  0.961709	     
10776	 41.310589	 42.500759	 41.645954	 41.544047	     	  0.964450	  0.957205	  0.956012	  0.961836	     
10777	 41.200348	 42.491700	 41.624706	 41.461608	     	  0.964113	  0.957223	  0.956072	  0.961624	     
10778	 41.214539	 42.495097	 41.625439	 41.472216	     	  0.963992	  0.957293	  0.956011	  0.961545	     
10779	 41.124091	 42.486224	 41.606359	 41.403855	     	  0.963587	  0.957272	  0.955906	  0.961254	     
10780	 41.226436	 42.493563	 41.627332	 41.480732	     	  0.963960	  0.957203	  0.955823	  0.961477	     
10781	 41.090210	 42.465656	 41.580062	 41.372908	     	  0.963508	  0.957188	  0.955838	  0.961176	     
10782	 41.160785	 42.464153	 41.546781	 41.417440	     	  0.963586	  0.957057	  0.955650	  0.961175	     
10783	 41.076897	 42.453782	 41.563913	 41.359330	     	  0.963297	  0.957140	  0.955788	  0.961019	     
10784	 41.188616	 42.487447	 41.639184	 41.455056	     	  0.963708	  0.957203	  0.955921	  0.961326	     
10785	 41.072364	 42.466183	 41.565658	 41.357985	     	  0.963454	  0.957323	  0.955921	  0.961177	     
10786	 41.131522	 42.490974	 41.541263	 41.399320	     	  0.963712	  0.957407	  0.955740	  0.961332	     
10787	 41.065685	 42.483814	 41.548818	 41.352821	     	  0.963521	  0.957429	  0.955931	  0.961241	     
10788	 41.196008	 42.474928	 41.612330	 41.454342	     	  0.963798	  0.957066	  0.955860	  0.961353	     
10789	 41.026467	 42.462456	 41.534361	 41.319830	     	  0.963026	  0.957302	  0.955860	  0.960878	     
10790	 41.113909	 42.466695	 41.536747	 41.382952	     	  0.963280	  0.957111	  0.955537	  0.960961	     
10791	 41.010706	 42.455634	 41.545163	 41.309417	     	  0.962886	  0.957162	  0.955689	  0.960732	     
10792	 41.122744	 42.475441	 41.569510	 41.395616	     	  0.963145	  0.956988	  0.955296	  0.960811	     
10793	 41.020044	 42.483445	 41.567954	 41.323237	     	  0.963079	  0.957448	  0.955758	  0.960920	     
10794	 41.100160	 42.472889	 41.566781	 41.378806	     	  0.963250	  0.957237	  0.955658	  0.960982	     
10795	 40.994500	 42.445802	 41.538238	 41.295491	     	  0.962953	  0.957135	  0.955661	  0.960768	     
10796	 41.067677	 42.478051	 41.533556	 41.351063	     	  0.962641	  0.956944	  0.955122	  0.960438	     
10797	 40.993575	 42.498713	 41.547629	 41.303040	     	  0.962493	  0.957303	  0.955546	  0.960470	     
10798	 41.110263	 42.470523	 41.563697	 41.385185	     	  0.962872	  0.956828	  0.955213	  0.960588	     
10799	 41.150123	 42.486260	 41.604396	 41.422040	     	  0.963204	  0.957009	  0.955461	  0.960881	     
10800	 42.173695	 43.169607	 42.466444	 42.373745	     	  0.969433	  0.961291	  0.960730	  0.966626	     
10801	 41.737122	 43.131065	 42.289696	 42.032124	     	  0.967798	  0.961413	  0.960818	  0.965571	     
10802	 41.861555	 43.102770	 42.263222	 42.112546	     	  0.968024	  0.960859	  0.960380	  0.965556	     
10803	 41.692680	 43.046933	 42.198087	 41.975091	     	  0.967679	  0.960791	  0.960409	  0.965319	     
10804	 41.950710	 43.082179	 42.234604	 42.167866	     	  0.968356	  0.960847	  0.960099	  0.965728	     
10805	 41.574832	 43.001849	 42.029241	 41.858518	     	  0.967052	  0.960567	  0.959622	  0.964733	     
10806	 41.652785	 42.954023	 41.929628	 41.891317	     	  0.967053	  0.960139	  0.958924	  0.964546	     
10807	 41.475119	 42.947904	 41.849155	 41.751643	     	  0.966520	  0.960074	  0.958660	  0.964136	     
10808	 41.660956	 42.933634	 41.977103	 41.902213	     	  0.966762	  0.959503	  0.958499	  0.964175	     
10809	 41.435097	 42.905948	 41.800900	 41.710034	     	  0.966190	  0.959789	  0.958249	  0.963799	     
10810	 41.591163	 42.896404	 41.783456	 41.816133	     	  0.966687	  0.959623	  0.958041	  0.964068	     
10811	 41.452820	 42.883243	 41.756371	 41.712410	     	  0.966393	  0.959623	  0.957903	  0.963850	     
10812	 41.662690	 42.879630	 41.880628	 41.880367	     	  0.966866	  0.959222	  0.957889	  0.964096	     
10813	 41.476168	 42.844750	 41.694803	 41.713739	     	  0.966554	  0.959585	  0.957679	  0.963913	     
10814	 41.627697	 42.835674	 41.707163	 41.820806	     	  0.967122	  0.959387	  0.957404	  0.964213	     
10815	 41.467918	 42.855836	 41.672719	 41.705647	     	  0.966824	  0.959619	  0.957444	  0.964059	     
10816	 41.639642	 42.864315	 41.825377	 41.852957	     	  0.966910	  0.959320	  0.957257	  0.964036	     
10817	 41.458962	 42.877599	 41.724398	 41.710742	     	  0.966690	  0.959657	  0.957176	  0.963932	     
10818	 41.572587	 42.835061	 41.752984	 41.789978	     	  0.966791	  0.959174	  0.956868	  0.963868	     
10819	 41.459490	 42.817661	 41.745677	 41.706954	     	  0.966548	  0.959201	  0.957157	  0.963758	     
10820	 41.628198	 42.852978	 41.836531	 41.845309	     	  0.966738	  0.959166	  0.956996	  0.963852	     
10821	 41.426090	 42.863956	 41.752754	 41.690433	     	  0.966133	  0.959540	  0.957283	  0.963559	     
10822	 41.565838	 42.851267	 41.742948	 41.785677	     	  0.966424	  0.959130	  0.956593	  0.963570	     
10823	 41.429380	 42.831610	 41.764075	 41.690491	     	  0.966028	  0.959262	  0.956964	  0.963390	     
10824	 41.654894	 42.859334	 41.886604	 41.873205	     	  0.966391	  0.959171	  0.956755	  0.963581	     
10825	 41.507369	 42.847318	 41.798105	 41.753227	     	  0.966116	  0.959473	  0.957023	  0.963493	     
10826	 41.626463	 42.827745	 41.802269	 41.835017	     	  0.966329	  0.959013	  0.956718	  0.963508	     
10827	 41.529495	 42.818577	 41.846143	 41.772987	     	  0.966071	  0.959292	  0.957026	  0.963433	     
10828	 41.647932	 42.835941	 41.897319	 41.866988	     	  0.965756	  0.958793	  0.956428	  0.963041	     
10829	 41.544031	 42.834003	 41.841059	 41.784418	     	  0.965754	  0.959148	  0.956775	  0.963156	     
10830	 41.651519	 42.847976	 41.850881	 41.863379	     	  0.966037	  0.959024	  0.956571	  0.963290	     
10831	 41.504448	 42.841124	 41.826357	 41.755008	     	  0.965876	  0.959183	  0.956771	  0.963243	     
10832	 41.674929	 42.834883	 41.843115	 41.876700	     	  0.966219	  0.958718	  0.956168	  0.963293	     
10833	 41.561728	 42.833502	 41.825669	 41.794271	     	  0.966188	  0.959057	  0.956687	  0.963416	     
10834	 41.657690	 42.853051	 41.908879	 41.878024	     	  0.966349	  0.959059	  0.956713	  0.963528	     
10835	 41.530940	 42.795285	 41.880159	 41.776501	     	  0.965766	  0.958771	  0.956693	  0.963088	     
10836	 41.688978	 42.828612	 41.895354	 41.894415	     	  0.965956	  0.958517	  0.956140	  0.963080	     
10837	 41.490480	 42.840756	 41.833297	 41.746225	     	  0.965616	  0.958893	  0.956505	  0.962977	     
10838	 41.666845	 42.837272	 41.892512	 41.879620	     	  0.966124	  0.958836	  0.956594	  0.963321	     
10839	 41.605117	 42.833385	 41.824808	 41.824584	     	  0.966047	  0.958914	  0.956545	  0.963275	     
10840	 41.680203	 42.806423	 41.847194	 41.877250	     	  0.965884	  0.958382	  0.955787	  0.962951	     
10841	 42.019608	 43.017001	 42.217727	 42.204282	     	  0.967735	  0.959707	  0.958359	  0.964834	     
10842	 40.073584	 41.698848	 40.611333	 40.395488	     	  0.949156	  0.955923	  0.944417	  0.949494	     
10843	 41.882146	 43.120068	 42.124936	 42.106730	     	  0.961252	  0.964354	  0.956181	  0.960924	     
10844	 40.429255	 41.704428	 40.701361	 40.663594	     	  0.950952	  0.955715	  0.944462	  0.950664	     
10845	 42.053164	 43.391855	 42.340936	 42.298370	     	  0.964512	  0.967334	  0.960288	  0.964279	     
10846	 43.542213	 44.766806	 43.796849	 43.766998	     	  0.969048	  0.971814	  0.966272	  0.969046	     
10847	 43.476719	 44.724986	 43.726633	 43.703848	     	  0.969614	  0.971847	  0.966619	  0.969487	     
10848	 42.894849	 43.794307	 42.814579	 43.018494	     	  0.971358	  0.971251	  0.964843	  0.970254	     
